# cols=lam_nm,Cabs_um (analytic 2D-Mie, same Au fit)
6.450000000000000000e+02,9.808011240824294694e-03
6.459999999999998863e+02,9.689553687031077917e-03
6.470000000000000000e+02,9.573141197003276828e-03
6.479999999999998863e+02,9.458731126169231049e-03
6.490000000000000000e+02,9.346281833370313416e-03
6.499999999999998863e+02,9.235752655965979302e-03
6.510000000000000000e+02,9.127103885521244131e-03
6.519999999999998863e+02,9.020296744068892134e-03
6.530000000000000000e+02,8.915293360936552697e-03
6.539999999999998863e+02,8.812056750130340191e-03
6.550000000000000000e+02,8.710550788264685360e-03
6.559999999999998863e+02,8.610740193029734965e-03
6.570000000000000000e+02,8.512590502185293784e-03
6.579999999999998863e+02,8.416068053072654417e-03
6.589999999999998863e+02,8.321139962632922993e-03
6.599999999999998863e+02,8.227774107923028352e-03
6.609999999999998863e+02,8.135939107118236174e-03
6.619999999999998863e+02,8.045604300991769306e-03
6.629999999999998863e+02,7.956739734860876143e-03
6.639999999999998863e+02,7.869316140989556299e-03
6.649999999999998863e+02,7.783304921437758130e-03
6.659999999999998863e+02,7.698678131347207014e-03
6.669999999999998863e+02,7.615408462653767453e-03
6.679999999999998863e+02,7.533469228216667889e-03
6.689999999999998863e+02,7.452834346354883337e-03
6.699999999999998863e+02,7.373478325781120113e-03
6.709999999999998863e+02,7.295376250923840851e-03
6.719999999999998863e+02,7.218503767628028228e-03
6.729999999999998863e+02,7.142837069225752705e-03
6.739999999999998863e+02,7.068352882967106517e-03
6.749999999999998863e+02,6.995028456802944786e-03
6.759999999999998863e+02,6.922841546510497338e-03
6.769999999999998863e+02,6.851770403153498515e-03
6.779999999999998863e+02,6.781793760868100665e-03
6.789999999999998863e+02,6.712890824966701725e-03
6.799999999999998863e+02,6.645041260351267423e-03
6.809999999999998863e+02,6.578225180228409498e-03
6.819999999999998863e+02,6.512423135118448371e-03
6.829999999999998863e+02,6.447616102150791062e-03
6.839999999999998863e+02,6.383785474638276926e-03
6.849999999999998863e+02,6.320913051923148125e-03
6.860000000000000000e+02,6.258981029487634823e-03
6.870000000000000000e+02,6.197971989322225740e-03
6.880000000000000000e+02,6.137868890544642686e-03
6.890000000000000000e+02,6.078655060263199461e-03
6.900000000000000000e+02,6.020314184677864715e-03
6.910000000000000000e+02,5.962830300412850539e-03
6.920000000000000000e+02,5.906187786074470515e-03
6.930000000000000000e+02,5.850371354028394318e-03
6.940000000000000000e+02,5.795366042390299316e-03
6.950000000000000000e+02,5.741157207224348129e-03
6.960000000000000000e+02,5.687730514943842124e-03
6.970000000000000000e+02,5.635071934908716593e-03
6.980000000000000000e+02,5.583167732214467868e-03
6.990000000000000000e+02,5.532004460667504231e-03
7.000000000000000000e+02,5.481568955941810983e-03
7.010000000000000000e+02,5.431848328912171342e-03
7.020000000000000000e+02,5.382829959158956686e-03
7.030000000000000000e+02,5.334501488640157156e-03
7.040000000000000000e+02,5.286850815525965391e-03
7.050000000000000000e+02,5.239866088191451679e-03
7.060000000000000000e+02,5.193535699363379700e-03
7.070000000000000000e+02,5.147848280416578853e-03
7.080000000000000000e+02,5.102792695816278819e-03
7.090000000000000000e+02,5.058358037702009695e-03
7.100000000000000000e+02,5.014533620609737050e-03
7.110000000000000000e+02,4.971308976328070277e-03
7.120000000000000000e+02,4.928673848885177164e-03
7.130000000000000000e+02,4.886618189662808587e-03
7.140000000000000000e+02,4.845132152634022867e-03
7.150000000000000000e+02,4.804206089721234016e-03
7.160000000000000000e+02,4.763830546271419740e-03
7.170000000000000000e+02,4.723996256645273881e-03
7.180000000000000000e+02,4.684694139917226774e-03
7.190000000000000000e+02,4.645915295683450408e-03
7.200000000000000000e+02,4.607650999974836035e-03
